ダウンロードした時刻：2025/07/06 01:38:45

,東京,東京,東京,東京
1885/12/13,11.9,8,2.1,8
1885/12/14,10.4,8,0.0,8
1885/12/15,11.9,8,0.5,8
1885/12/16,12.1,8,2.7,8
1885/12/17,12.5,8,3.8,8
1885/12/18,10.1,8,-0.1,8
1885/12/19,8.3,8,-1.9,8
1885/12/20,9.7,8,0.1,8
1885/12/21,11.6,8,-2.7,8
1885/12/22,7.4,8,0.4,8
1885/12/23,7.8,8,-1.0,8
1885/12/24,2.7,8,-0.8,8
1885/12/25,16.3,8,2.4,8
1885/12/26,9.7,8,2.2,8
1885/12/27,12.7,8,5.2,8
1885/12/28,13.6,8,2.3,8
1885/12/29,9.1,8,1.8,8
1885/12/30,6.7,8,-1.2,8
1885/12/31,10.1,8,-2.4,8
1886/1/1,6.7,8,0.0,8
1886/1/2,9.7,8,-1.9,8
1886/1/3,11.3,8,-2.7,8
1886/1/4,6.0,8,-3.6,8
1886/1/5,5.8,8,-5.5,8
1886/1/6,9.0,8,-4.6,8
1886/1/7,10.2,8,-2.2,8
1886/1/8,11.8,8,-1.5,8
1886/1/9,14.5,8,-2.6,8
1886/1/10,12.0,8,-0.6,8
1886/1/11,14.7,8,-2.7,8
1886/1/12,8.4,8,-2.3,8
1886/1/13,6.7,8,-3.9,8
1886/1/14,3.0,8,-5.5,8
1886/1/15,7.3,8,-0.6,8
1886/1/16,8.0,8,0.1,8
1886/1/17,7.5,8,-1.2,8
1886/1/18,9.8,8,-2.9,8
1886/1/19,8.1,8,-2.6,8
1886/1/20,6.7,8,-3.0,8
1886/1/21,12.9,8,-0.4,8
1886/1/22,5.8,8,-1.2,8
1886/1/23,7.8,8,-1.6,8
1886/1/24,7.1,8,0.5,8
1886/1/25,5.7,8,-0.2,8
1886/1/26,7.9,8,-0.8,8
1886/1/27,7.3,8,-1.3,8
1886/1/28,9.1,8,-3.4,8
1886/1/29,7.9,8,-0.7,8
1886/1/30,2.3,8,-1.7,8
1886/1/31,3.3,8,-1.4,8
1886/2/1,2.2,8,-4.9,8
1886/2/2,3.9,8,-5.0,8
1886/2/3,4.0,8,-7.7,8
1886/2/4,4.5,8,-5.8,8
1886/2/5,9.2,8,-4.7,8
1886/2/6,11.8,8,-0.4,8
1886/2/7,15.9,8,4.9,8
1886/2/8,7.4,8,-0.7,8
1886/2/9,6.3,8,-3.9,8
1886/2/10,8.4,8,-5.8,8
1886/2/11,7.8,8,-1.2,8
1886/2/12,5.8,8,-2.9,8
1886/2/13,7.1,8,-5.4,8
1886/2/14,6.7,8,-4.3,8
1886/2/15,6.2,8,-2.4,8
1886/2/16,1.9,8,-2.7,8
1886/2/17,5.0,8,-1.8,8
1886/2/18,7.4,8,-4.8,8
1886/2/19,7.2,8,-1.7,8
1886/2/20,4.9,8,-2.8,8
1886/2/21,4.4,8,-4.7,8
1886/2/22,7.5,8,-0.2,8
1886/2/23,10.1,8,-1.1,8
1886/2/24,9.3,8,-1.3,8
1886/2/25,7.3,8,-1.1,8
1886/2/26,12.9,8,-0.9,8
1886/2/27,7.8,8,1.6,8
1886/2/28,10.7,8,0.0,8
1886/3/1,10.9,8,0.4,8
1886/3/2,7.4,8,0.6,8
1886/3/3,1.2,8,0.1,8
1886/3/4,9.6,8,0.4,8
1886/3/5,6.3,8,1.3,8
1886/3/6,9.9,8,0.0,8
1886/3/7,10.9,8,-2.7,8
1886/3/8,9.6,8,-0.6,8
1886/3/9,18.4,8,3.9,8
1886/3/10,10.9,8,1.3,8
1886/3/11,8.3,8,-1.0,8
1886/3/12,10.2,8,-1.3,8
1886/3/13,8.7,8,2.3,8
1886/3/14,14.0,8,5.1,8
1886/3/15,11.1,8,2.8,8
1886/3/16,13.7,8,3.1,8
1886/3/17,17.3,8,3.7,8
1886/3/18,19.6,8,10.9,8
1886/3/19,18.6,8,5.6,8
1886/3/20,11.7,8,2.2,8
1886/3/21,5.8,8,1.7,8
1886/3/22,12.9,8,1.6,8
1886/3/23,16.0,8,3.7,8
1886/3/24,23.1,8,8.9,8
1886/3/25,9.2,8,3.9,8
1886/3/26,11.4,8,3.8,8
1886/3/27,10.4,8,0.3,8
1886/3/28,10.8,8,-0.6,8
1886/3/29,12.2,8,-0.2,8
1886/3/30,15.3,8,1.1,8
1886/3/31,15.8,8,3.4,8
1886/4/1,17.0,8,9.5,8
1886/4/2,18.9,8,6.8,8
1886/4/3,16.2,8,3.2,8
1886/4/4,21.2,8,5.7,8
1886/4/5,17.9,8,14.1,8
1886/4/6,20.6,8,10.7,8
1886/4/7,16.1,8,7.0,8
1886/4/8,13.1,8,8.8,8
1886/4/9,19.2,8,7.3,8
1886/4/10,19.2,8,6.2,8
1886/4/11,27.9,8,9.8,8
1886/4/12,10.1,8,6.9,8
1886/4/13,13.3,8,7.2,8
1886/4/14,11.8,8,7.5,8
1886/4/15,18.5,8,5.2,8
1886/4/16,17.3,8,8.5,8
1886/4/17,18.0,8,11.3,8
1886/4/18,13.9,8,9.3,8
1886/4/19,14.7,8,8.6,8
1886/4/20,16.9,8,8.2,8
1886/4/21,13.8,8,7.8,8
1886/4/22,16.4,8,7.7,8
1886/4/23,17.5,8,6.2,8
1886/4/24,20.7,8,9.5,8
1886/4/25,21.5,8,15.9,8
1886/4/26,19.0,8,10.6,8
1886/4/27,16.4,8,10.1,8
1886/4/28,11.8,8,8.5,8
1886/4/29,13.6,8,8.3,8
1886/4/30,13.9,8,7.2,8
1886/5/1,19.8,8,9.5,8
1886/5/2,20.2,8,9.6,8
1886/5/3,20.6,8,8.6,8
1886/5/4,15.8,8,11.2,8
1886/5/5,18.5,8,14.4,8
1886/5/6,17.4,8,10.8,8
1886/5/7,15.6,8,10.2,8
1886/5/8,19.7,8,8.7,8
1886/5/9,18.3,8,10.2,8
1886/5/10,18.4,8,9.1,8
1886/5/11,20.2,8,10.0,8
1886/5/12,22.8,8,12.7,8
1886/5/13,22.2,8,16.3,8
1886/5/14,21.1,8,17.5,8
1886/5/15,26.1,8,15.4,8
1886/5/16,22.3,8,15.6,8
1886/5/17,25.9,8,13.2,8
1886/5/18,21.2,8,13.5,8
1886/5/19,17.0,8,12.9,8
1886/5/20,24.3,8,15.1,8
1886/5/21,23.9,8,18.3,8
1886/5/22,18.5,8,10.3,8
1886/5/23,13.0,8,10.1,8
1886/5/24,23.1,8,12.4,8
1886/5/25,23.3,8,15.6,8
1886/5/26,22.3,8,12.9,8
1886/5/27,19.1,8,14.4,8
1886/5/28,17.4,8,12.2,8
1886/5/29,20.7,8,10.6,8
1886/5/30,21.5,8,14.4,8
1886/5/31,18.4,8,15.2,8
1886/6/1,19.1,8,13.9,8
1886/6/2,22.6,8,11.8,8
1886/6/3,22.6,8,10.6,8
1886/6/4,19.0,8,13.5,8
1886/6/5,25.0,8,14.6,8
1886/6/6,24.2,8,14.9,8
1886/6/7,23.8,8,12.9,8
1886/6/8,21.8,8,14.5,8
1886/6/9,23.6,8,12.8,8
1886/6/10,23.9,8,16.7,8
1886/6/11,23.7,8,16.6,8
1886/6/12,25.2,8,20.4,8
1886/6/13,24.9,8,21.1,8
1886/6/14,24.5,8,17.2,8
1886/6/15,24.7,8,17.3,8
1886/6/16,26.4,8,16.4,8
1886/6/17,24.1,8,18.9,8
1886/6/18,26.7,8,20.4,8
1886/6/19,30.5,8,20.3,8
1886/6/20,28.3,8,19.1,8
1886/6/21,26.6,8,16.2,8
1886/6/22,26.6,8,16.7,8
1886/6/23,27.3,8,17.6,8
1886/6/24,26.7,8,17.7,8
1886/6/25,26.7,8,17.5,8
1886/6/26,26.3,8,20.4,8
1886/6/27,27.9,8,22.1,8
1886/6/28,27.7,8,22.7,8
1886/6/29,25.8,8,19.9,8
1886/6/30,26.2,8,17.5,8
1886/7/1,21.2,8,16.7,8
1886/7/2,26.1,8,17.2,8
1886/7/3,28.0,8,19.3,8
1886/7/4,26.7,8,19.3,8
1886/7/5,27.1,8,19.5,8
1886/7/6,26.8,8,20.7,8
1886/7/7,28.2,8,20.9,8
1886/7/8,27.9,8,20.4,8
1886/7/9,29.8,8,21.5,8
1886/7/10,32.5,8,21.9,8
1886/7/11,31.1,8,23.6,8
1886/7/12,31.7,8,22.9,8
1886/7/13,32.0,8,22.0,8
1886/7/14,36.6,8,23.4,8
1886/7/15,33.6,8,24.5,8
1886/7/16,33.3,8,23.9,8
1886/7/17,25.5,8,20.6,8
1886/7/18,26.9,8,19.9,8
1886/7/19,28.9,8,21.9,8
1886/7/20,28.9,8,22.9,8
1886/7/21,27.7,8,23.5,8
1886/7/22,30.5,8,23.9,8
1886/7/23,30.2,8,23.0,8
1886/7/24,29.6,8,21.5,8
1886/7/25,29.7,8,20.8,8
1886/7/26,30.1,8,21.0,8
1886/7/27,31.2,8,22.1,8
1886/7/28,28.8,8,21.4,8
1886/7/29,29.1,8,19.9,8
1886/7/30,29.4,8,22.1,8
1886/7/31,29.8,8,24.4,8
1886/8/1,29.6,8,23.9,8
1886/8/2,33.6,8,23.2,8
1886/8/3,32.7,8,23.8,8
1886/8/4,33.5,8,22.0,8
1886/8/5,32.4,8,23.2,8
1886/8/6,31.6,8,22.8,8
1886/8/7,29.8,8,23.1,8
1886/8/8,31.7,8,23.9,8
1886/8/9,32.6,8,22.5,8
1886/8/10,31.3,8,22.6,8
1886/8/11,31.8,8,21.7,8
1886/8/12,32.0,8,22.8,8
1886/8/13,32.3,8,23.3,8
1886/8/14,31.7,8,21.6,8
1886/8/15,31.4,8,22.3,8
1886/8/16,31.6,8,21.7,8
1886/8/17,33.3,8,22.7,8
1886/8/18,31.1,8,22.4,8
1886/8/19,28.4,8,21.9,8
1886/8/20,29.6,8,20.7,8
1886/8/21,29.6,8,23.8,8
1886/8/22,29.4,8,24.4,8
1886/8/23,30.6,8,24.0,8
1886/8/24,34.0,8,22.7,8
1886/8/25,31.8,8,21.6,8
1886/8/26,31.2,8,23.4,8
1886/8/27,27.6,8,22.3,8
1886/8/28,31.0,8,19.3,8
1886/8/29,30.3,8,20.7,8
1886/8/30,29.6,8,20.4,8
1886/8/31,31.4,8,22.0,8
1886/9/1,29.3,8,21.6,8
1886/9/2,29.7,8,22.3,8
1886/9/3,29.5,8,21.7,8
1886/9/4,29.0,8,22.7,8
1886/9/5,28.9,8,24.0,8
1886/9/6,29.0,8,23.8,8
1886/9/7,29.9,8,23.6,8
1886/9/8,30.2,8,22.6,8
1886/9/9,30.7,8,21.4,8
1886/9/10,27.6,8,21.1,8
1886/9/11,28.4,8,25.1,8
1886/9/12,30.3,8,24.1,8
1886/9/13,27.7,8,22.4,8
1886/9/14,29.9,8,22.7,8
1886/9/15,29.6,8,20.9,8
1886/9/16,29.3,8,22.1,8
1886/9/17,29.2,8,24.4,8
1886/9/18,28.9,8,23.3,8
1886/9/19,28.3,8,20.4,8
1886/9/20,22.8,8,19.3,8
1886/9/21,21.3,8,17.8,8
1886/9/22,24.5,8,17.3,8
1886/9/23,21.2,8,16.3,8
1886/9/24,24.8,8,16.2,8
1886/9/25,27.5,8,18.9,8
1886/9/26,19.5,8,14.5,8
1886/9/27,23.2,8,14.6,8
1886/9/28,24.9,8,16.7,8
1886/9/29,21.9,8,17.5,8
1886/9/30,21.2,8,18.1,8
1886/10/1,24.0,8,15.6,8
1886/10/2,23.8,8,13.7,8
1886/10/3,24.9,8,14.3,8
1886/10/4,23.6,8,16.3,8
1886/10/5,22.7,8,16.7,8
1886/10/6,24.2,8,15.1,8
1886/10/7,23.4,8,14.1,8
1886/10/8,24.8,8,15.3,8
1886/10/9,24.1,8,14.5,8
1886/10/10,23.4,8,10.2,8
1886/10/11,25.0,8,12.8,8
1886/10/12,19.5,8,12.5,8
1886/10/13,16.8,8,11.1,8
1886/10/14,16.6,8,10.2,8
1886/10/15,20.2,8,12.6,8
1886/10/16,21.6,8,9.9,8
1886/10/17,22.6,8,9.1,8
1886/10/18,24.4,8,15.5,8
1886/10/19,21.2,8,18.2,8
1886/10/20,23.3,8,16.8,8
1886/10/21,18.3,8,15.7,8
1886/10/22,21.1,8,13.8,8
1886/10/23,17.9,8,10.4,8
1886/10/24,18.6,8,9.2,8
1886/10/25,15.7,8,12.6,8
1886/10/26,18.2,8,14.2,8
1886/10/27,21.6,8,14.1,8
1886/10/28,22.1,8,12.8,8
1886/10/29,19.4,8,12.0,8
1886/10/30,13.6,8,8.9,8
1886/10/31,15.5,8,6.2,8
1886/11/1,18.7,8,10.1,8
1886/11/2,22.8,8,11.8,8
1886/11/3,21.1,8,10.7,8
1886/11/4,16.9,8,8.4,8
1886/11/5,20.4,8,6.1,8
1886/11/6,15.4,8,9.4,8
1886/11/7,16.6,8,11.7,8
1886/11/8,15.8,8,8.2,8
1886/11/9,15.2,8,4.2,8
1886/11/10,12.8,8,4.9,8
1886/11/11,11.4,8,8.2,8
1886/11/12,12.9,8,10.1,8
1886/11/13,19.1,8,7.8,8
1886/11/14,18.4,8,8.8,8
1886/11/15,16.6,8,7.9,8
1886/11/16,19.1,8,8.9,8
1886/11/17,15.7,8,7.9,8
1886/11/18,12.4,8,2.2,8
1886/11/19,10.7,8,1.5,8
1886/11/20,12.3,8,1.4,8
1886/11/21,17.2,8,1.2,8
1886/11/22,16.8,8,5.7,8
1886/11/23,15.2,8,2.3,8
1886/11/24,15.5,8,0.2,8
1886/11/25,13.8,8,0.1,8
1886/11/26,10.0,8,1.8,8
1886/11/27,15.6,8,5.7,8
1886/11/28,15.1,8,3.1,8
1886/11/29,12.0,8,5.1,8
1886/11/30,11.6,8,3.5,8
1886/12/1,13.5,8,-0.4,8
1886/12/2,10.4,8,0.7,8
1886/12/3,7.2,8,-1.6,8
1886/12/4,9.7,8,-2.2,8
1886/12/5,6.4,8,-1.3,8
1886/12/6,9.1,8,-1.6,8
1886/12/7,14.0,8,5.3,8
1886/12/8,14.7,8,3.9,8
1886/12/9,12.9,8,1.0,8
1886/12/10,13.0,8,-2.1,8
1886/12/11,12.1,8,-1.8,8
1886/12/12,13.1,8,2.2,8
1886/12/13,13.3,8,0.5,8
1886/12/14,16.4,8,1.4,8
1886/12/15,14.7,8,2.1,8
1886/12/16,11.2,8,-1.7,8
1886/12/17,9.4,8,-1.3,8
1886/12/18,12.8,8,-2.7,8
1886/12/19,11.6,8,-2.9,8
1886/12/20,10.7,8,-1.6,8
1886/12/21,13.4,8,-1.6,8
1886/12/22,8.0,8,0.7,8
1886/12/23,9.2,8,-0.7,8
1886/12/24,8.6,8,-3.4,8
1886/12/25,9.3,8,1.1,8
1886/12/26,7.1,8,-0.8,8
1886/12/27,7.1,8,-4.1,8
1886/12/28,10.7,8,-0.7,8
1886/12/29,12.1,8,-1.2,8
1886/12/30,11.4,8,-4.1,8
1886/12/31,7.3,8,-3.8,8
1887/1/1,7.1,8,-1.6,8
1887/1/2,9.5,8,-3.9,8
1887/1/3,14.0,8,-1.6,8
1887/1/4,5.6,8,-2.7,8
1887/1/5,7.2,8,-5.3,8
1887/1/6,0.1,8,-3.6,8
1887/1/7,5.3,8,-4.9,8
1887/1/8,3.3,8,-6.1,8
1887/1/9,5.3,8,-7.9,8
1887/1/10,6.2,8,-2.3,8
1887/1/11,1.0,8,-1.8,8
1887/1/12,8.5,8,-0.9,8
1887/1/13,8.2,8,2.0,8
1887/1/14,5.0,8,1.7,8
1887/1/15,6.4,8,-0.2,8
1887/1/16,4.0,8,-1.1,8
1887/1/17,4.1,8,-2.6,8
1887/1/18,1.7,8,-3.2,8
1887/1/19,5.8,8,-0.5,8
1887/1/20,2.6,8,1.2,8
1887/1/21,4.8,8,2.1,8
1887/1/22,11.4,8,2.8,8
1887/1/23,5.8,8,3.1,8
1887/1/24,8.4,8,3.4,8
1887/1/25,4.1,8,0.3,8
1887/1/26,4.3,8,1.9,8
1887/1/27,8.2,8,0.3,8
1887/1/28,7.8,8,0.1,8
1887/1/29,6.7,8,-0.9,8
1887/1/30,9.4,8,0.6,8
1887/1/31,10.7,8,5.1,8
1887/2/1,9.3,8,0.9,8
1887/2/2,6.7,8,-0.7,8
1887/2/3,9.9,8,-1.1,8
1887/2/4,8.1,8,-0.3,8
1887/2/5,6.2,8,-1.6,8
1887/2/6,6.7,8,-0.9,8
1887/2/7,3.7,8,-2.3,8
1887/2/8,9.3,8,0.6,8
1887/2/9,2.7,8,0.0,8
1887/2/10,7.4,8,-2.4,8
1887/2/11,8.1,8,-1.8,8
1887/2/12,11.2,8,-3.6,8
1887/2/13,14.1,8,-0.4,8
1887/2/14,11.2,8,0.1,8
1887/2/15,11.3,8,0.9,8
1887/2/16,8.8,8,0.4,8
1887/2/17,12.9,8,-1.0,8
1887/2/18,11.1,8,0.4,8
1887/2/19,14.4,8,-1.9,8
1887/2/20,12.9,8,1.4,8
1887/2/21,13.0,8,4.0,8
1887/2/22,10.8,8,1.1,8
1887/2/23,10.1,8,0.6,8
1887/2/24,8.9,8,-0.2,8
1887/2/25,11.8,8,-1.3,8
1887/2/26,11.8,8,-0.7,8
1887/2/27,10.1,8,4.6,8
1887/2/28,10.5,8,2.8,8
1887/3/1,10.9,8,0.7,8
1887/3/2,9.5,8,-1.2,8
1887/3/3,10.8,8,-2.3,8
1887/3/4,11.2,8,-1.0,8
1887/3/5,11.2,8,-1.6,8
1887/3/6,8.7,8,0.5,8
1887/3/7,10.8,8,-0.9,8
1887/3/8,11.7,8,-0.3,8
1887/3/9,10.3,8,1.5,8
1887/3/10,9.5,8,1.7,8
1887/3/11,12.8,8,-1.6,8
1887/3/12,17.8,8,0.8,8
1887/3/13,14.9,8,3.2,8
1887/3/14,10.9,8,1.8,8
1887/3/15,16.0,8,-0.2,8
1887/3/16,10.8,8,0.7,8
1887/3/17,12.8,8,0.2,8
1887/3/18,17.9,8,7.1,8
1887/3/19,14.7,8,3.8,8
1887/3/20,16.2,8,0.2,8
1887/3/21,17.3,8,6.3,8
1887/3/22,15.7,8,2.6,8
1887/3/23,4.8,8,1.2,8
1887/3/24,9.0,8,2.6,8
1887/3/25,13.0,8,2.2,8
1887/3/26,16.1,8,1.8,8
1887/3/27,18.7,8,3.5,8
1887/3/28,16.2,8,4.3,8
1887/3/29,10.3,8,1.9,8
1887/3/30,12.9,8,2.4,8
1887/3/31,13.3,8,0.3,8
1887/4/1,17.3,8,3.4,8
1887/4/2,11.2,8,4.2,8
1887/4/3,11.1,8,2.3,8
1887/4/4,10.9,8,2.1,8
1887/4/5,12.6,8,2.4,8
1887/4/6,17.6,8,3.2,8
1887/4/7,15.8,8,7.1,8
1887/4/8,11.8,8,6.4,8
1887/4/9,21.7,8,8.2,8
1887/4/10,18.7,8,6.9,8
1887/4/11,12.3,8,7.0,8
1887/4/12,15.7,8,9.3,8
1887/4/13,17.2,8,6.8,8
1887/4/14,18.9,8,6.4,8
1887/4/15,21.7,8,12.8,8
1887/4/16,23.5,8,8.4,8
1887/4/17,20.7,8,8.3,8
1887/4/18,24.5,8,13.4,8
1887/4/19,20.7,8,13.3,8
1887/4/20,16.9,8,12.4,8
1887/4/21,19.5,8,9.9,8
1887/4/22,16.3,8,9.3,8
1887/4/23,9.9,8,6.2,8
1887/4/24,15.2,8,4.6,8
1887/4/25,17.2,8,4.7,8
1887/4/26,17.2,8,8.4,8
1887/4/27,18.9,8,6.8,8
1887/4/28,21.9,8,8.2,8
1887/4/29,22.2,8,10.8,8
1887/4/30,18.8,8,15.1,8
1887/5/1,21.8,8,10.7,8
1887/5/2,16.2,8,7.8,8
1887/5/3,14.7,8,6.8,8
1887/5/4,16.2,8,4.3,8
1887/5/5,15.8,8,8.5,8
1887/5/6,16.7,8,8.9,8
1887/5/7,18.4,8,11.4,8
1887/5/8,21.1,8,10.7,8
1887/5/9,21.3,8,10.2,8
1887/5/10,16.9,8,11.7,8
1887/5/11,15.6,8,11.6,8
1887/5/12,17.8,8,10.8,8
1887/5/13,17.3,8,11.7,8
1887/5/14,15.0,8,12.0,8
1887/5/15,25.6,8,10.2,8
1887/5/16,24.2,8,14.0,8
1887/5/17,19.3,8,12.9,8
1887/5/18,20.2,8,11.7,8
1887/5/19,21.3,8,10.1,8
1887/5/20,21.2,8,14.9,8
1887/5/21,21.8,8,10.6,8
1887/5/22,21.2,8,11.9,8
1887/5/23,20.2,8,11.8,8
1887/5/24,20.6,8,10.0,8
1887/5/25,17.9,8,10.3,8
1887/5/26,18.1,8,8.2,8
1887/5/27,18.4,8,11.3,8
1887/5/28,17.4,8,13.8,8
1887/5/29,17.2,8,15.2,8
1887/5/30,23.3,8,15.1,8
1887/5/31,21.4,8,17.7,8
1887/6/1,22.1,8,18.9,8
1887/6/2,25.6,8,17.3,8
1887/6/3,24.5,8,16.9,8
1887/6/4,23.8,8,16.8,8
1887/6/5,21.1,8,15.6,8
1887/6/6,23.2,8,15.6,8
1887/6/7,21.2,8,15.9,8
1887/6/8,23.1,8,15.5,8
1887/6/9,18.7,8,16.1,8
1887/6/10,24.5,8,16.6,8
1887/6/11,23.6,8,14.7,8
1887/6/12,24.9,8,14.4,8
1887/6/13,25.7,8,14.9,8
1887/6/14,24.3,8,17.3,8
1887/6/15,22.3,8,16.2,8
1887/6/16,23.9,8,15.8,8
1887/6/17,22.3,8,16.4,8
1887/6/18,25.0,8,17.5,8
1887/6/19,25.1,8,17.4,8
1887/6/20,24.6,8,17.8,8
1887/6/21,23.5,8,17.9,8
1887/6/22,26.7,8,19.1,8
1887/6/23,23.5,8,18.4,8
1887/6/24,29.7,8,19.0,8
1887/6/25,25.4,8,18.3,8
1887/6/26,22.2,8,18.8,8
1887/6/27,24.6,8,18.0,8
1887/6/28,26.2,8,19.2,8
1887/6/29,23.7,8,19.6,8
1887/6/30,26.7,8,18.2,8
1887/7/1,26.3,8,18.4,8
1887/7/2,22.1,8,17.9,8
1887/7/3,19.9,8,16.4,8
1887/7/4,22.9,8,16.4,8
1887/7/5,23.9,8,15.2,8
1887/7/6,19.9,8,15.6,8
1887/7/7,26.3,8,15.1,8
1887/7/8,25.5,8,19.6,8
1887/7/9,27.7,8,20.1,8
1887/7/10,29.0,8,21.2,8
1887/7/11,26.6,8,20.2,8
1887/7/12,25.7,8,19.7,8
1887/7/13,28.2,8,21.6,8
1887/7/14,25.2,8,21.7,8
1887/7/15,29.5,8,22.8,8
1887/7/16,28.4,8,23.1,8
1887/7/17,29.9,8,23.5,8
1887/7/18,30.6,8,23.0,8
1887/7/19,27.9,8,22.8,8
1887/7/20,29.4,8,23.0,8
1887/7/21,28.8,8,22.8,8
1887/7/22,29.8,8,22.8,8
1887/7/23,29.9,8,22.9,8
1887/7/24,28.8,8,22.7,8
1887/7/25,29.3,8,21.2,8
1887/7/26,29.6,8,23.4,8
1887/7/27,30.0,8,21.7,8
1887/7/28,30.2,8,21.8,8
1887/7/29,29.0,8,20.3,8
1887/7/30,28.3,8,19.9,8
1887/7/31,29.6,8,21.8,8
1887/8/1,28.6,8,22.1,8
1887/8/2,29.3,8,22.0,8
1887/8/3,29.0,8,21.4,8
1887/8/4,27.7,8,23.2,8
1887/8/5,27.8,8,22.8,8
1887/8/6,28.9,8,23.8,8
1887/8/7,30.0,8,22.8,8
1887/8/8,29.3,8,22.8,8
1887/8/9,30.7,8,23.8,8
1887/8/10,29.1,8,23.6,8
1887/8/11,29.4,8,22.9,8
1887/8/12,29.4,8,21.7,8
1887/8/13,30.2,8,20.1,8
1887/8/14,29.8,8,23.4,8
1887/8/15,30.4,8,23.1,8
1887/8/16,30.7,8,20.7,8
1887/8/17,29.9,8,20.3,8
1887/8/18,29.6,8,23.2,8
1887/8/19,30.6,8,23.9,8
1887/8/20,30.4,8,23.4,8
1887/8/21,26.8,8,21.2,8
1887/8/22,25.4,8,20.6,8
1887/8/23,28.9,8,22.9,8
1887/8/24,31.0,8,20.8,8
1887/8/25,30.7,8,23.8,8
1887/8/26,29.9,8,22.7,8
1887/8/27,30.9,8,22.9,8
1887/8/28,32.6,8,22.6,8
1887/8/29,27.9,8,20.2,8
1887/8/30,26.9,8,19.3,8
1887/8/31,26.5,8,19.6,8
1887/9/1,28.3,8,22.3,8
1887/9/2,28.8,8,21.1,8
1887/9/3,29.4,8,23.0,8
1887/9/4,26.8,8,20.1,8
1887/9/5,26.8,8,17.2,8
1887/9/6,26.7,8,16.3,8
1887/9/7,27.3,8,16.7,8
1887/9/8,30.3,8,21.1,8
1887/9/9,24.1,8,19.4,8
1887/9/10,26.7,8,19.4,8
1887/9/11,30.1,8,20.7,8
1887/9/12,27.7,8,19.4,8
1887/9/13,26.2,8,22.4,8
1887/9/14,29.3,8,20.7,8
1887/9/15,29.4,8,18.2,8
1887/9/16,26.8,8,16.8,8
1887/9/17,25.9,8,15.4,8
1887/9/18,20.3,8,15.8,8
1887/9/19,19.6,8,17.4,8
1887/9/20,21.2,8,16.8,8
1887/9/21,24.9,8,16.8,8
1887/9/22,26.2,8,18.4,8
1887/9/23,21.4,8,16.6,8
1887/9/24,20.5,8,15.2,8
1887/9/25,23.4,8,12.8,8
1887/9/26,22.8,8,11.8,8
1887/9/27,22.4,8,14.9,8
1887/9/28,23.4,8,12.8,8
1887/9/29,22.1,8,15.6,8
1887/9/30,23.3,8,15.8,8
1887/10/1,16.8,8,10.8,8
1887/10/2,16.3,8,11.1,8
1887/10/3,16.1,8,14.1,8
1887/10/4,19.1,8,13.8,8
1887/10/5,21.7,8,14.8,8
1887/10/6,26.7,8,18.3,8
1887/10/7,27.7,8,18.3,8
1887/10/8,19.1,8,9.7,8
1887/10/9,24.1,8,8.9,8
1887/10/10,24.2,8,11.2,8
1887/10/11,24.9,8,11.3,8
1887/10/12,24.8,8,13.5,8
1887/10/13,22.9,8,14.4,8
1887/10/14,24.7,8,10.8,8
1887/10/15,20.7,8,11.0,8
1887/10/16,18.2,8,13.3,8
1887/10/17,20.1,8,13.6,8
1887/10/18,23.0,8,13.5,8
1887/10/19,24.4,8,12.9,8
1887/10/20,24.3,8,14.5,8
1887/10/21,23.6,8,15.7,8
1887/10/22,24.1,8,15.6,8
1887/10/23,23.8,8,15.9,8
1887/10/24,24.2,8,17.3,8
1887/10/25,21.2,8,13.3,8
1887/10/26,19.8,8,12.7,8
1887/10/27,18.3,8,8.8,8
1887/10/28,18.2,8,7.2,8
1887/10/29,12.2,8,7.5,8
1887/10/30,19.1,8,6.7,8
1887/10/31,20.4,8,9.9,8
1887/11/1,19.6,8,13.1,8
1887/11/2,19.9,8,11.1,8
1887/11/3,19.6,8,7.7,8
1887/11/4,18.9,8,7.6,8
1887/11/5,16.8,8,10.2,8
1887/11/6,18.0,8,12.9,8
1887/11/7,18.9,8,11.6,8
1887/11/8,19.8,8,8.8,8
1887/11/9,18.6,8,7.5,8
1887/11/10,19.8,8,9.3,8
1887/11/11,14.0,8,9.4,8
1887/11/12,16.8,8,5.9,8
1887/11/13,16.3,8,5.5,8
1887/11/14,15.2,8,4.9,8
1887/11/15,14.2,8,8.2,8
1887/11/16,18.9,8,9.9,8
1887/11/17,18.0,8,10.1,8
1887/11/18,18.5,8,7.4,8
1887/11/19,17.3,8,4.1,8
1887/11/20,17.1,8,3.5,8
1887/11/21,15.8,8,4.7,8
1887/11/22,14.9,8,2.3,8
1887/11/23,16.2,8,1.9,8
1887/11/24,19.4,8,5.7,8
1887/11/25,19.2,8,8.8,8
1887/11/26,16.3,8,4.0,8
1887/11/27,18.3,8,2.3,8
1887/11/28,14.8,8,4.1,8
1887/11/29,16.9,8,4.5,8
1887/11/30,16.2,8,4.3,8
1887/12/1,13.4,8,-0.9,8
1887/12/2,14.4,8,1.1,8
1887/12/3,14.3,8,0.4,8
1887/12/4,13.3,8,1.0,8
1887/12/5,13.1,8,-0.4,8
1887/12/6,13.4,8,-0.6,8
1887/12/7,15.7,8,-1.7,8
1887/12/8,14.7,8,3.5,8
1887/12/9,18.1,8,2.2,8
