ダウンロードした時刻：2025/07/05 23:26:59

,東京,東京,東京,東京,東京,東京
年月日,最高気温(℃),最高気温(℃),最高気温(℃),最低気温(℃),最低気温(℃),最低気温(℃)
,,,,,,
,,品質情報,均質番号,,品質情報,均質番号
2003/3/26,18.8,8,1,10.2,8,1
2003/3/27,20.4,8,1,9.6,8,1
2003/3/28,18.1,8,1,11.2,8,1
2003/3/29,13.2,8,1,7.8,8,1
2003/3/30,14.4,8,1,6.6,8,1
2003/3/31,20.0,8,1,8.1,8,1
2003/4/1,17.4,8,1,10.4,8,1
2003/4/2,10.7,8,1,8.5,8,1
2003/4/3,13.9,8,1,7.0,8,1
2003/4/4,14.0,8,1,6.0,8,1
2003/4/5,9.1,8,1,5.6,8,1
2003/4/6,15.8,8,1,6.0,8,1
2003/4/7,20.1,8,1,7.4,8,1
2003/4/8,20.8,8,1,15.1,8,1
2003/4/9,20.7,8,1,9.1,8,1
2003/4/10,14.4,8,1,6.8,8,1
2003/4/11,15.9,8,1,8.1,8,1
2003/4/12,19.6,8,1,14.1,8,1
2003/4/13,23.9,8,1,13.4,8,1
2003/4/14,18.1,8,1,12.5,8,1
2003/4/15,12.9,8,1,11.2,8,1
2003/4/16,20.6,8,1,11.6,8,1
2003/4/17,22.5,8,1,13.2,8,1
2003/4/18,26.1,8,1,14.8,8,1
2003/4/19,26.0,8,1,18.3,8,1
2003/4/20,21.1,8,1,10.3,8,1
2003/4/21,18.9,8,1,9.9,8,1
2003/4/22,17.7,8,1,10.5,8,1
2003/4/23,17.5,8,1,13.2,8,1
2003/4/24,21.5,8,1,16.3,8,1
2003/4/25,17.7,8,1,14.0,8,1
2003/4/26,27.9,8,1,14.1,8,1
2003/4/27,21.0,8,1,13.0,8,1
2003/4/28,22.9,8,1,13.3,8,1
2003/4/29,23.8,8,1,15.0,8,1
2003/4/30,22.8,8,1,15.3,8,1
2003/5/1,19.5,8,1,12.2,8,1
2003/5/2,21.2,8,1,12.1,8,1
2003/5/3,25.0,8,1,16.6,8,1
2003/5/4,25.5,8,1,17.5,8,1
2003/5/5,24.2,8,1,16.2,8,1
2003/5/6,24.0,8,1,15.7,8,1
2003/5/7,25.5,8,1,19.3,8,1
2003/5/8,26.9,8,1,11.3,8,1
2003/5/9,18.4,8,1,10.5,8,1
2003/5/10,20.1,8,1,11.8,8,1
2003/5/11,22.0,8,1,15.1,8,1
2003/5/12,21.1,8,1,16.2,8,1
2003/5/13,23.0,8,1,16.5,8,1
2003/5/14,24.0,8,1,17.3,8,1
2003/5/15,17.9,8,1,15.8,8,1
2003/5/16,18.6,8,1,15.2,8,1
2003/5/17,17.0,8,1,13.7,8,1
2003/5/18,20.5,8,1,15.1,8,1
2003/5/19,18.1,8,1,16.3,8,1
2003/5/20,21.9,8,1,15.9,8,1
2003/5/21,24.5,8,1,15.7,8,1
2003/5/22,24.9,8,1,15.6,8,1
2003/5/23,21.1,8,1,15.1,8,1
2003/5/24,23.2,8,1,15.5,8,1
2003/5/25,21.7,8,1,14.1,8,1
2003/5/26,19.9,8,1,13.9,8,1
2003/5/27,23.3,8,1,16.3,8,1
2003/5/28,26.1,8,1,18.0,8,1
2003/5/29,26.8,8,1,18.4,8,1
2003/5/30,26.3,8,1,19.8,8,1
2003/5/31,23.6,8,1,18.9,8,1
2003/6/1,25.5,8,1,20.4,8,1
2003/6/2,25.2,8,1,18.8,8,1
2003/6/3,26.7,8,1,17.1,8,1
2003/6/4,23.5,8,1,17.1,8,1
2003/6/5,28.1,8,1,17.6,8,1
2003/6/6,26.6,8,1,17.1,8,1
2003/6/7,25.0,8,1,20.7,8,1
2003/6/8,26.0,8,1,17.8,8,1
2003/6/9,23.6,8,1,17.2,8,1
2003/6/10,24.8,8,1,16.4,8,1
2003/6/11,25.2,8,1,19.1,8,1
2003/6/12,23.9,8,1,19.0,8,1
2003/6/13,27.9,8,1,22.7,8,1
2003/6/14,30.3,8,1,21.0,8,1
2003/6/15,24.7,8,1,20.6,8,1
2003/6/16,25.8,8,1,21.7,8,1
2003/6/17,24.8,8,1,22.5,8,1
2003/6/18,27.0,8,1,22.5,8,1
2003/6/19,29.9,8,1,22.4,8,1
2003/6/20,30.5,8,1,25.1,8,1
2003/6/21,33.3,8,1,24.8,8,1
2003/6/22,31.1,8,1,21.6,8,1
2003/6/23,23.6,8,1,20.6,8,1
2003/6/24,25.7,8,1,21.0,8,1
2003/6/25,25.5,8,1,21.8,8,1
2003/6/26,23.8,8,1,18.7,8,1
2003/6/27,28.1,8,1,18.7,8,1
2003/6/28,24.1,8,1,19.7,8,1
2003/6/29,28.5,8,1,19.6,8,1
2003/6/30,28.8,8,1,22.2,8,1
2003/7/1,23.6,8,1,19.1,8,1
2003/7/2,26.8,8,1,19.2,8,1
2003/7/3,26.7,8,1,19.7,8,1
2003/7/4,29.3,8,1,21.7,8,1
2003/7/5,29.0,8,1,20.6,8,1
2003/7/6,24.6,8,1,18.5,8,1
2003/7/7,24.7,8,1,20.4,8,1
2003/7/8,21.6,8,1,18.5,8,1
2003/7/9,24.3,8,1,18.6,8,1
2003/7/10,25.4,8,1,20.8,8,1
2003/7/11,31.9,8,1,24.4,8,1
2003/7/12,30.7,8,1,22.2,8,1
2003/7/13,22.4,8,1,18.6,8,1
2003/7/14,21.8,8,1,18.2,8,1
2003/7/15,24.9,8,1,18.2,8,1
2003/7/16,26.5,8,1,21.0,8,1
2003/7/17,26.7,8,1,19.9,8,1
2003/7/18,25.0,8,1,19.4,8,1
2003/7/19,26.3,8,1,21.2,8,1
2003/7/20,27.3,8,1,22.8,8,1
2003/7/21,25.7,8,1,22.1,8,1
2003/7/22,23.2,8,1,18.5,8,1
2003/7/23,22.0,8,1,18.3,8,1
2003/7/24,25.8,8,1,17.7,8,1
2003/7/25,26.6,8,1,19.2,8,1
2003/7/26,26.7,8,1,19.0,8,1
2003/7/27,27.3,8,1,18.2,8,1
2003/7/28,25.7,8,1,17.9,8,1
2003/7/29,26.4,8,1,22.6,8,1
2003/7/30,27.1,8,1,22.6,8,1
2003/7/31,30.9,8,1,23.2,8,1
2003/8/1,28.4,8,1,22.1,8,1
2003/8/2,31.4,8,1,23.9,8,1
2003/8/3,32.0,8,1,25.5,8,1
2003/8/4,33.4,8,1,26.4,8,1
2003/8/5,33.3,8,1,24.5,8,1
2003/8/6,31.0,8,1,24.3,8,1
2003/8/7,31.3,8,1,24.1,8,1
2003/8/8,31.0,8,1,25.9,8,1
2003/8/9,29.0,8,1,25.0,8,1
2003/8/10,32.5,8,1,25.6,8,1
2003/8/11,31.4,8,1,26.4,8,1
2003/8/12,32.1,8,1,21.9,8,1
2003/8/13,27.2,8,1,21.1,8,1
2003/8/14,22.8,8,1,18.6,8,1
2003/8/15,20.7,8,1,18.4,8,1
2003/8/16,20.2,8,1,18.4,8,1
2003/8/17,21.6,8,1,18.4,8,1
2003/8/18,26.4,8,1,19.3,8,1
2003/8/19,24.6,8,1,20.6,8,1
2003/8/20,27.7,8,1,21.0,8,1
2003/8/21,30.5,8,1,24.1,8,1
2003/8/22,32.5,8,1,25.4,8,1
2003/8/23,34.1,8,1,25.5,8,1
2003/8/24,34.3,8,1,26.2,8,1
2003/8/25,33.7,8,1,26.5,8,1
2003/8/26,31.9,8,1,27.1,8,1
2003/8/27,28.5,8,1,22.3,8,1
2003/8/28,28.4,8,1,21.6,8,1
2003/8/29,33.9,8,1,23.9,8,1
2003/8/30,27.8,8,1,22.9,8,1
2003/8/31,29.7,8,1,20.5,8,1
2003/9/1,25.2,8,1,19.9,8,1
2003/9/2,30.0,8,1,22.0,8,1
2003/9/3,33.4,8,1,24.1,8,1
2003/9/4,29.0,8,1,22.7,8,1
2003/9/5,30.8,8,1,23.0,8,1
2003/9/6,31.5,8,1,23.2,8,1
2003/9/7,27.6,8,1,21.4,8,1
2003/9/8,27.0,8,1,21.1,8,1
2003/9/9,32.3,8,1,22.9,8,1
2003/9/10,33.3,8,1,26.8,8,1
2003/9/11,33.2,8,1,26.4,8,1
2003/9/12,34.1,8,1,26.2,8,1
2003/9/13,34.3,8,1,25.4,8,1
2003/9/14,33.4,8,1,26.5,8,1
2003/9/15,32.4,8,1,24.0,8,1
2003/9/16,28.5,8,1,22.3,8,1
2003/9/17,31.2,8,1,22.9,8,1
2003/9/18,30.4,8,1,23.3,8,1
2003/9/19,31.8,8,1,23.8,8,1
2003/9/20,27.9,8,1,17.6,8,1
2003/9/21,17.7,8,1,14.2,8,1
2003/9/22,19.3,8,1,13.9,8,1
2003/9/23,22.1,8,1,14.0,8,1
2003/9/24,20.6,8,1,15.1,8,1
2003/9/25,19.6,8,1,15.5,8,1
2003/9/26,25.5,8,1,18.6,8,1
2003/9/27,26.7,8,1,20.0,8,1
2003/9/28,24.6,8,1,18.7,8,1
2003/9/29,25.8,8,1,18.5,8,1
2003/9/30,24.4,8,1,16.8,8,1
2003/10/1,24.7,8,1,16.6,8,1
2003/10/2,28.7,8,1,19.2,8,1
2003/10/3,24.4,8,1,18.6,8,1
2003/10/4,22.0,8,1,16.5,8,1
2003/10/5,21.9,8,1,14.6,8,1
2003/10/6,18.6,8,1,15.6,8,1
2003/10/7,19.9,8,1,14.7,8,1
2003/10/8,19.2,8,1,14.7,8,1
2003/10/9,20.5,8,1,12.8,8,1
2003/10/10,22.2,8,1,13.1,8,1
2003/10/11,23.0,8,1,15.6,8,1
2003/10/12,23.3,8,1,17.0,8,1
2003/10/13,28.0,8,1,19.0,8,1
2003/10/14,19.0,8,1,12.1,8,1
2003/10/15,19.3,8,1,12.2,8,1
2003/10/16,20.9,8,1,15.1,8,1
2003/10/17,19.9,8,1,13.7,8,1
2003/10/18,18.8,8,1,13.6,8,1
2003/10/19,21.5,8,1,12.9,8,1
2003/10/20,19.4,8,1,14.4,8,1
2003/10/21,21.5,8,1,12.3,8,1
2003/10/22,18.3,8,1,14.3,8,1
2003/10/23,22.8,8,1,14.8,8,1
2003/10/24,20.1,8,1,12.2,8,1
2003/10/25,16.9,8,1,13.3,8,1
2003/10/26,21.2,8,1,14.1,8,1
2003/10/27,20.1,8,1,14.8,8,1
2003/10/28,17.0,8,1,13.3,8,1
2003/10/29,25.6,8,1,15.5,8,1
2003/10/30,23.5,8,1,14.8,8,1
2003/10/31,21.5,8,1,12.3,8,1
2003/11/1,20.2,8,1,13.4,8,1
2003/11/2,23.1,8,1,15.1,8,1
2003/11/3,20.6,8,1,15.9,8,1
2003/11/4,22.0,8,1,16.0,8,1
2003/11/5,20.6,8,1,15.0,8,1
2003/11/6,21.1,8,1,14.4,8,1
2003/11/7,21.4,8,1,16.0,8,1
2003/11/8,22.5,8,1,15.8,8,1
2003/11/9,17.2,8,1,12.7,8,1
2003/11/10,13.0,8,1,9.7,8,1
2003/11/11,13.2,8,1,9.6,8,1
2003/11/12,17.5,8,1,11.4,8,1
2003/11/13,15.1,8,1,11.7,8,1
2003/11/14,15.9,8,1,9.3,8,1
2003/11/15,17.6,8,1,10.2,8,1
2003/11/16,24.8,8,1,12.8,8,1
2003/11/17,17.9,8,1,10.8,8,1
2003/11/18,15.5,8,1,7.7,8,1
2003/11/19,16.9,8,1,9.9,8,1
2003/11/20,14.0,8,1,10.8,8,1
2003/11/21,22.9,8,1,11.2,8,1
2003/11/22,18.4,8,1,10.8,8,1
2003/11/23,12.0,8,1,9.0,8,1
2003/11/24,11.9,8,1,8.5,8,1
2003/11/25,14.8,8,1,9.3,8,1
2003/11/26,15.5,8,1,8.8,8,1
2003/11/27,11.5,8,1,7.3,8,1
2003/11/28,13.2,8,1,9.0,8,1
2003/11/29,14.2,8,1,9.5,8,1
2003/11/30,18.3,8,1,13.7,8,1
2003/12/1,16.3,8,1,11.2,8,1
2003/12/2,19.0,8,1,10.9,8,1
2003/12/3,13.5,8,1,9.7,8,1
2003/12/4,15.2,8,1,8.7,8,1
2003/12/5,9.2,8,1,7.3,8,1
2003/12/6,15.5,8,1,7.7,8,1
2003/12/7,17.4,8,1,7.7,8,1
2003/12/8,13.4,8,1,7.5,8,1
2003/12/9,13.9,8,1,6.3,8,1
2003/12/10,11.7,8,1,6.2,8,1
2003/12/11,8.7,8,1,5.1,8,1
2003/12/12,10.6,8,1,5.4,8,1
2003/12/13,14.5,8,1,5.0,8,1
2003/12/14,14.5,8,1,5.4,8,1
2003/12/15,13.0,8,1,5.7,8,1
2003/12/16,12.8,8,1,6.8,8,1
2003/12/17,8.6,8,1,4.3,8,1
2003/12/18,14.0,8,1,3.4,8,1
2003/12/19,13.5,8,1,5.9,8,1
2003/12/20,8.9,8,1,3.3,8,1
2003/12/21,11.0,8,1,4.6,8,1
2003/12/22,13.3,8,1,2.4,8,1
2003/12/23,16.4,8,1,4.2,8,1
2003/12/24,16.1,8,1,5.2,8,1
2003/12/25,14.6,8,1,5.9,8,1
2003/12/26,13.4,8,1,5.7,8,1
2003/12/27,8.6,8,1,0.7,8,1
2003/12/28,12.1,8,1,2.7,8,1
2003/12/29,13.8,8,1,2.6,8,1
2003/12/30,13.1,8,1,5.3,8,1
2003/12/31,11.2,8,1,5.2,8,1
2004/1/1,12.6,8,1,7.6,8,1
2004/1/2,14.1,8,1,4.0,8,1
2004/1/3,14.2,8,1,5.7,8,1
2004/1/4,11.7,8,1,5.2,8,1
2004/1/5,9.6,8,1,4.3,8,1
2004/1/6,10.2,8,1,4.2,8,1
2004/1/7,8.8,8,1,3.0,8,1
2004/1/8,8.9,8,1,3.3,8,1
2004/1/9,10.0,8,1,4.2,8,1
2004/1/10,11.0,8,1,1.7,8,1
2004/1/11,10.2,8,1,4.0,8,1
2004/1/12,7.6,8,1,1.9,8,1
2004/1/13,12.3,8,1,2.9,8,1
2004/1/14,8.2,8,1,3.3,8,1
2004/1/15,9.1,8,1,2.4,8,1
2004/1/16,8.1,8,1,2.0,8,1
2004/1/17,4.7,8,1,1.4,8,1
2004/1/18,9.2,8,1,1.5,8,1
2004/1/19,7.9,8,1,2.9,8,1
2004/1/20,12.2,8,1,3.1,8,1
2004/1/21,11.0,8,1,4.9,8,1
2004/1/22,9.2,8,1,1.0,8,1
2004/1/23,10.0,8,1,0.2,8,1
2004/1/24,7.3,8,1,1.1,8,1
2004/1/25,9.4,8,1,0.2,8,1
2004/1/26,9.6,8,1,1.3,8,1
2004/1/27,8.8,8,1,1.9,8,1
2004/1/28,11.5,8,1,1.9,8,1
2004/1/29,12.4,8,1,3.4,8,1
2004/1/30,10.7,8,1,5.4,8,1
2004/1/31,11.5,8,1,5.1,8,1
2004/2/1,10.8,8,1,3.5,8,1
2004/2/2,7.9,8,1,4.0,8,1
2004/2/3,12.0,8,1,5.1,8,1
2004/2/4,10.9,8,1,4.2,8,1
2004/2/5,10.5,8,1,3.5,8,1
2004/2/6,9.3,8,1,1.9,8,1
2004/2/7,8.7,8,1,1.6,8,1
2004/2/8,10.3,8,1,0.2,8,1
2004/2/9,11.6,8,1,3.1,8,1
2004/2/10,8.5,8,1,1.6,8,1
2004/2/11,9.3,8,1,1.9,8,1
2004/2/12,12.8,8,1,3.1,8,1
2004/2/13,11.7,8,1,4.8,8,1
2004/2/14,16.0,8,1,5.6,8,1
2004/2/15,13.9,8,1,5.0,8,1
2004/2/16,13.0,8,1,3.7,8,1
2004/2/17,13.2,8,1,2.5,8,1
2004/2/18,12.9,8,1,5.4,8,1
2004/2/19,13.6,8,1,4.3,8,1
2004/2/20,13.3,8,1,6.3,8,1
2004/2/21,17.4,8,1,6.5,8,1
2004/2/22,21.6,8,1,8.6,8,1
2004/2/23,16.8,8,1,5.9,8,1
2004/2/24,11.9,8,1,4.7,8,1
2004/2/25,16.2,8,1,7.3,8,1
2004/2/26,19.8,8,1,5.6,8,1
2004/2/27,10.2,8,1,3.1,8,1
2004/2/28,12.6,8,1,4.4,8,1
2004/2/29,16.6,8,1,6.7,8,1
2004/3/1,11.9,8,1,2.2,8,1
2004/3/2,9.0,8,1,3.5,8,1
2004/3/3,8.7,8,1,3.1,8,1
2004/3/4,10.8,8,1,2.9,8,1
2004/3/5,12.0,8,1,1.9,8,1
2004/3/6,14.1,8,1,4.5,8,1
2004/3/7,8.8,8,1,2.4,8,1
2004/3/8,11.2,8,1,1.6,8,1
2004/3/9,13.1,8,1,3.9,8,1
2004/3/10,18.1,8,1,5.4,8,1
2004/3/11,21.5,8,1,11.1,8,1
2004/3/12,11.3,8,1,8.3,8,1
2004/3/13,15.7,8,1,6.1,8,1
2004/3/14,14.6,8,1,5.9,8,1
2004/3/15,15.4,8,1,7.0,8,1
2004/3/16,17.0,8,1,7.5,8,1
2004/3/17,21.9,8,1,10.2,8,1
2004/3/18,19.5,8,1,5.2,8,1
2004/3/19,10.5,8,1,4.3,8,1
2004/3/20,7.8,8,1,2.7,8,1
2004/3/21,12.6,8,1,3.1,8,1
2004/3/22,7.9,8,1,3.2,8,1
2004/3/23,8.6,8,1,2.8,8,1
2004/3/24,10.7,8,1,5.3,8,1
2004/3/25,12.2,8,1,6.9,8,1
2004/3/26,15.0,8,1,7.6,8,1
2004/3/27,16.6,8,1,5.6,8,1
2004/3/28,17.3,8,1,6.5,8,1
2004/3/29,21.0,8,1,9.8,8,1
2004/3/30,18.5,8,1,15.0,8,1
2004/3/31,20.8,8,1,11.7,8,1
2004/4/1,18.3,8,1,9.7,8,1
2004/4/2,22.0,8,1,13.0,8,1
2004/4/3,18.9,8,1,10.4,8,1
2004/4/4,10.8,8,1,3.1,8,1
2004/4/5,15.6,8,1,3.6,8,1
2004/4/6,19.5,8,1,7.3,8,1
2004/4/7,22.1,8,1,12.9,8,1
2004/4/8,18.6,8,1,9.9,8,1
2004/4/9,20.2,8,1,9.9,8,1
2004/4/10,23.0,8,1,12.3,8,1
2004/4/11,22.8,8,1,13.2,8,1
2004/4/12,24.7,8,1,14.2,8,1
2004/4/13,20.6,8,1,9.8,8,1
2004/4/14,15.5,8,1,10.1,8,1
2004/4/15,19.9,8,1,11.6,8,1
2004/4/16,21.4,8,1,14.2,8,1
2004/4/17,27.7,8,1,14.2,8,1
2004/4/18,22.4,8,1,11.8,8,1
2004/4/19,22.1,8,1,16.2,8,1
2004/4/20,27.0,8,1,15.7,8,1
2004/4/21,24.4,8,1,16.1,8,1
2004/4/22,28.9,8,1,15.9,8,1
2004/4/23,23.5,8,1,11.3,8,1
2004/4/24,18.0,8,1,10.6,8,1
2004/4/25,18.4,8,1,9.2,8,1
2004/4/26,22.3,8,1,11.4,8,1
2004/4/27,21.7,8,1,13.7,8,1
2004/4/28,20.0,8,1,13.6,8,1
2004/4/29,24.8,8,1,12.1,8,1
2004/4/30,24.9,8,1,12.9,8,1
2004/5/1,24.9,8,1,11.0,8,1
2004/5/2,16.2,8,1,10.5,8,1
2004/5/3,20.2,8,1,10.5,8,1
2004/5/4,24.3,8,1,19.2,8,1
2004/5/5,19.6,8,1,11.8,8,1
2004/5/6,16.5,8,1,11.7,8,1
2004/5/7,25.0,8,1,14.3,8,1
2004/5/8,23.6,8,1,16.5,8,1
2004/5/9,21.6,8,1,16.3,8,1
2004/5/10,22.6,8,1,15.5,8,1
2004/5/11,30.2,8,1,17.2,8,1
2004/5/12,23.6,8,1,19.2,8,1
2004/5/13,25.5,8,1,18.6,8,1
2004/5/14,27.2,8,1,17.2,8,1
2004/5/15,23.7,8,1,15.6,8,1
2004/5/16,20.1,8,1,17.8,8,1
2004/5/17,27.9,8,1,19.1,8,1
2004/5/18,23.9,8,1,19.8,8,1
2004/5/19,22.7,8,1,15.6,8,1
2004/5/20,17.8,8,1,14.5,8,1
2004/5/21,26.5,8,1,14.2,8,1
2004/5/22,15.3,8,1,12.3,8,1
2004/5/23,15.8,8,1,12.1,8,1
2004/5/24,23.5,8,1,13.1,8,1
2004/5/25,25.8,8,1,15.1,8,1
2004/5/26,26.7,8,1,18.0,8,1
2004/5/27,25.1,8,1,20.4,8,1
2004/5/28,26.9,8,1,20.2,8,1
2004/5/29,28.6,8,1,21.2,8,1
2004/5/30,31.7,8,1,22.3,8,1
2004/5/31,31.0,8,1,18.1,8,1
2004/6/1,19.6,8,1,16.5,8,1
2004/6/2,25.3,8,1,16.3,8,1
2004/6/3,24.8,8,1,17.9,8,1
2004/6/4,28.0,8,1,17.0,8,1
2004/6/5,27.7,8,1,18.7,8,1
2004/6/6,23.1,8,1,20.0,8,1
2004/6/7,27.0,8,1,20.2,8,1
2004/6/8,29.1,8,1,16.4,8,1
2004/6/9,20.9,8,1,16.3,8,1
2004/6/10,26.1,8,1,17.9,8,1
2004/6/11,24.7,8,1,16.5,8,1
2004/6/12,28.3,8,1,16.9,8,1
2004/6/13,23.5,8,1,18.6,8,1
2004/6/14,26.8,8,1,17.9,8,1
2004/6/15,30.2,8,1,19.3,8,1
2004/6/16,25.7,8,1,17.5,8,1
2004/6/17,26.5,8,1,18.2,8,1
2004/6/18,30.1,8,1,22.6,8,1
2004/6/19,28.9,8,1,23.3,8,1
2004/6/20,30.8,8,1,24.9,8,1
2004/6/21,28.1,8,1,24.4,8,1
2004/6/22,32.3,8,1,24.9,8,1
2004/6/23,32.0,8,1,24.7,8,1
2004/6/24,32.3,8,1,24.5,8,1
2004/6/25,27.1,8,1,24.1,8,1
2004/6/26,31.7,8,1,21.8,8,1
2004/6/27,25.7,8,1,20.4,8,1
2004/6/28,29.7,8,1,22.9,8,1
2004/6/29,31.5,8,1,24.1,8,1
2004/6/30,28.4,8,1,22.9,8,1
2004/7/1,29.2,8,1,20.7,8,1
2004/7/2,28.0,8,1,19.8,8,1
2004/7/3,29.5,8,1,19.1,8,1
2004/7/4,29.5,8,1,20.8,8,1
2004/7/5,29.4,8,1,25.3,8,1
2004/7/6,32.3,8,1,26.1,8,1
2004/7/7,34.8,8,1,26.2,8,1
2004/7/8,35.1,8,1,27.6,8,1
2004/7/9,34.5,8,1,26.4,8,1
2004/7/10,32.5,8,1,25.7,8,1
2004/7/11,33.1,8,1,24.8,8,1
2004/7/12,30.6,8,1,24.0,8,1
2004/7/13,36.3,8,1,21.7,8,1
2004/7/14,31.8,8,1,21.2,8,1
2004/7/15,34.8,8,1,25.7,8,1
2004/7/16,34.2,8,1,24.7,8,1
2004/7/17,34.8,8,1,24.9,8,1
2004/7/18,33.4,8,1,24.9,8,1
2004/7/19,34.5,8,1,28.1,8,1
2004/7/20,39.5,8,1,27.3,8,1
2004/7/21,38.1,8,1,29.6,8,1
2004/7/22,31.7,8,1,25.7,8,1
2004/7/23,34.0,8,1,25.2,8,1
2004/7/24,34.4,8,1,27.5,8,1
2004/7/25,33.7,8,1,27.5,8,1
2004/7/26,32.6,8,1,24.8,8,1
2004/7/27,34.8,8,1,25.7,8,1
2004/7/28,33.5,8,1,25.1,8,1
2004/7/29,30.8,8,1,25.3,8,1
2004/7/30,32.2,8,1,26.1,8,1
2004/7/31,31.5,8,1,26.5,8,1
2004/8/1,32.3,8,1,26.1,8,1
2004/8/2,32.0,8,1,25.6,8,1
2004/8/3,32.3,8,1,25.9,8,1
2004/8/4,33.6,8,1,26.1,8,1
2004/8/5,31.3,8,1,26.7,8,1
2004/8/6,33.2,8,1,26.6,8,1
2004/8/7,32.1,8,1,25.1,8,1
2004/8/8,31.9,8,1,25.6,8,1
2004/8/9,33.0,8,1,25.8,8,1
2004/8/10,32.6,8,1,26.3,8,1
2004/8/11,31.2,8,1,26.2,8,1
2004/8/12,32.6,8,1,25.4,8,1
2004/8/13,33.5,8,1,26.6,8,1
2004/8/14,34.7,8,1,26.6,8,1
2004/8/15,28.5,8,1,18.1,8,1
2004/8/16,30.3,8,1,20.3,8,1
2004/8/17,31.0,8,1,24.0,8,1
2004/8/18,35.1,8,1,24.5,8,1
2004/8/19,34.9,8,1,28.8,8,1
2004/8/20,36.5,8,1,26.6,8,1
2004/8/21,29.8,8,1,23.9,8,1
2004/8/22,29.8,8,1,23.7,8,1
2004/8/23,23.8,8,1,19.3,8,1
2004/8/24,31.7,8,1,19.4,8,1
2004/8/25,27.9,8,1,24.9,8,1
2004/8/26,29.2,8,1,23.4,8,1
2004/8/27,28.3,8,1,21.6,8,1
2004/8/28,23.4,8,1,19.6,8,1
2004/8/29,21.1,8,1,18.5,8,1
2004/8/30,29.7,8,1,21.0,8,1
2004/8/31,34.4,8,1,25.8,8,1
2004/9/1,32.1,8,1,25.2,8,1
2004/9/2,31.4,8,1,24.2,8,1
2004/9/3,30.8,8,1,23.1,8,1
2004/9/4,27.0,8,1,21.1,8,1
2004/9/5,24.1,8,1,21.1,8,1
2004/9/6,29.9,8,1,21.4,8,1
2004/9/7,31.7,8,1,26.5,8,1
2004/9/8,33.1,8,1,25.8,8,1
2004/9/9,30.3,8,1,21.9,8,1
2004/9/10,29.6,8,1,21.6,8,1
2004/9/11,26.2,8,1,20.8,8,1
2004/9/12,28.7,8,1,20.4,8,1
2004/9/13,29.8,8,1,23.8,8,1
2004/9/14,33.6,8,1,24.4,8,1
2004/9/15,25.9,8,1,19.5,8,1
2004/9/16,26.5,8,1,18.4,8,1
2004/9/17,30.9,8,1,21.5,8,1
2004/9/18,29.0,8,1,23.4,8,1
2004/9/19,30.7,8,1,25.1,8,1
2004/9/20,29.3,8,1,24.0,8,1
2004/9/21,32.4,8,1,26.1,8,1
2004/9/22,32.9,8,1,22.2,8,1
2004/9/23,25.4,8,1,21.8,8,1
2004/9/24,26.9,8,1,20.8,8,1
2004/9/25,27.4,8,1,22.0,8,1
2004/9/26,22.7,8,1,19.2,8,1
2004/9/27,20.5,8,1,18.5,8,1
2004/9/28,26.0,8,1,18.7,8,1
2004/9/29,24.4,8,1,20.6,8,1
2004/9/30,30.3,8,1,21.9,8,1
2004/10/1,27.3,8,1,19.8,8,1
2004/10/2,28.2,8,1,18.4,8,1
2004/10/3,24.8,8,1,15.6,8,1
2004/10/4,18.2,8,1,15.4,8,1
2004/10/5,17.1,8,1,16.0,8,1
2004/10/6,26.7,8,1,15.7,8,1
2004/10/7,24.1,8,1,16.0,8,1
2004/10/8,20.0,8,1,15.4,8,1
2004/10/9,19.1,8,1,15.4,8,1
2004/10/10,19.9,8,1,17.3,8,1
2004/10/11,20.1,8,1,17.3,8,1
2004/10/12,23.0,8,1,18.3,8,1
2004/10/13,20.5,8,1,17.8,8,1
2004/10/14,19.1,8,1,15.4,8,1
2004/10/15,22.6,8,1,13.9,8,1
2004/10/16,17.2,8,1,13.7,8,1
2004/10/17,20.5,8,1,14.0,8,1
2004/10/18,20.9,8,1,11.9,8,1
2004/10/19,17.2,8,1,15.3,8,1
2004/10/20,24.4,8,1,15.8,8,1
2004/10/21,23.4,8,1,14.7,8,1
2004/10/22,23.8,8,1,15.7,8,1
2004/10/23,20.8,8,1,15.5,8,1
2004/10/24,18.0,8,1,12.0,8,1
2004/10/25,21.4,8,1,14.7,8,1
2004/10/26,18.6,8,1,12.5,8,1
2004/10/27,15.8,8,1,11.4,8,1
2004/10/28,15.9,8,1,9.3,8,1
2004/10/29,18.8,8,1,8.6,8,1
2004/10/30,14.3,8,1,12.0,8,1
2004/10/31,20.2,8,1,13.8,8,1
2004/11/1,21.8,8,1,17.3,8,1
2004/11/2,22.4,8,1,15.9,8,1
2004/11/3,23.2,8,1,16.6,8,1
2004/11/4,22.1,8,1,13.5,8,1
2004/11/5,21.9,8,1,13.3,8,1
2004/11/6,21.0,8,1,15.8,8,1
2004/11/7,21.7,8,1,14.5,8,1
2004/11/8,19.6,8,1,14.7,8,1
2004/11/9,21.8,8,1,13.6,8,1
2004/11/10,21.8,8,1,13.6,8,1
2004/11/11,22.0,8,1,15.2,8,1
2004/11/12,21.5,8,1,16.5,8,1
2004/11/13,18.2,8,1,13.4,8,1
2004/11/14,14.5,8,1,12.0,8,1
2004/11/15,14.8,8,1,11.2,8,1
2004/11/16,17.5,8,1,11.7,8,1
2004/11/17,17.9,8,1,9.6,8,1
